epoch12g step in cur epoch 24losstf.Tensor(1.1444986, shape=(), dtype=float32)
avg loss=tf.Tensor(0.8784717, shape=(), dtype=float32)
epoch13g step in cur epoch 0losstf.Tensor(0.5123163, shape=(), dtype=float32)
epoch13g step in cur epoch 1losstf.Tensor(0.5400864, shape=(), dtype=float32)
epoch13g step in cur epoch 2losstf.Tensor(0.56585485, shape=(), dtype=float32)
epoch13g step in cur epoch 3losstf.Tensor(0.46458995, shape=(), dtype=float32)
epoch13g step in cur epoch 4losstf.Tensor(0.46845025, shape=(), dtype=float32)
epoch13g step in cur epoch 5losstf.Tensor(0.60972536, shape=(), dtype=float32)
epoch13g step in cur epoch 6losstf.Tensor(0.43459556, shape=(), dtype=float32)
epoch13g step in cur epoch 7losstf.Tensor(0.5301253, shape=(), dtype=float32)
epoch13g step in cur epoch 8losstf.Tensor(0.53111535, shape=(), dtype=float32)
epoch13g step in cur epoch 9losstf.Tensor(0.41862693, shape=(), dtype=float32)
epoch13g step in cur epoch 10losstf.Tensor(0.45823503, shape=(), dtype=float32)
epoch13g step in cur epoch 11losstf.Tensor(0.58654463, shape=(), dtype=float32)
epoch13g step in cur epoch 12losstf.Tensor(0.5925025, shape=(), dtype=float32)
epoch13g step in cur epoch 13losstf.Tensor(1.1110122, shape=(), dtype=float32)
epoch13g step in cur epoch 14losstf.Tensor(0.96875596, shape=(), dtype=float32)
epoch13g step in cur epoch 15losstf.Tensor(0.9836432, shape=(), dtype=float32)
epoch13g step in cur epoch 16losstf.Tensor(0.90189505, shape=(), dtype=float32)
epoch13g step in cur epoch 17losstf.Tensor(0.97739315, shape=(), dtype=float32)
epoch13g step in cur epoch 18losstf.Tensor(1.1241235, shape=(), dtype=float32)
epoch13g step in cur epoch 19losstf.Tensor(1.0738277, shape=(), dtype=float32)
epoch13g step in cur epoch 20losstf.Tensor(1.0936631, shape=(), dtype=float32)
epoch13g step in cur epoch 21losstf.Tensor(0.95963407, shape=(), dtype=float32)
epoch13g step in cur epoch 22losstf.Tensor(0.98244023, shape=(), dtype=float32)
epoch13g step in cur epoch 23losstf.Tensor(1.0716186, shape=(), dtype=float32)
epoch13g step in cur epoch 24losstf.Tensor(0.8975928, shape=(), dtype=float32)
avg loss=tf.Tensor(0.7543347, shape=(), dtype=float32)
epoch14g step in cur epoch 0losstf.Tensor(0.59519446, shape=(), dtype=float32)
epoch14g step in cur epoch 1losstf.Tensor(0.34888905, shape=(), dtype=float32)
epoch14g step in cur epoch 2losstf.Tensor(0.6099478, shape=(), dtype=float32)
epoch14g step in cur epoch 3losstf.Tensor(0.5614819, shape=(), dtype=float32)
epoch14g step in cur epoch 4losstf.Tensor(0.5121753, shape=(), dtype=float32)
epoch14g step in cur epoch 5losstf.Tensor(0.4779125, shape=(), dtype=float32)
epoch14g step in cur epoch 6losstf.Tensor(0.5788504, shape=(), dtype=float32)
epoch14g step in cur epoch 7losstf.Tensor(0.4482778, shape=(), dtype=float32)
epoch14g step in cur epoch 8losstf.Tensor(0.5002488, shape=(), dtype=float32)
epoch14g step in cur epoch 9losstf.Tensor(0.47269136, shape=(), dtype=float32)
epoch14g step in cur epoch 10losstf.Tensor(0.70409435, shape=(), dtype=float32)
epoch14g step in cur epoch 11losstf.Tensor(0.56962276, shape=(), dtype=float32)
epoch14g step in cur epoch 12losstf.Tensor(0.66433465, shape=(), dtype=float32)
epoch14g step in cur epoch 13losstf.Tensor(0.48016548, shape=(), dtype=float32)
epoch14g step in cur epoch 14losstf.Tensor(0.60339165, shape=(), dtype=float32)
epoch14g step in cur epoch 15losstf.Tensor(0.5256365, shape=(), dtype=float32)
epoch14g step in cur epoch 16losstf.Tensor(0.37009904, shape=(), dtype=float32)
epoch14g step in cur epoch 17losstf.Tensor(0.56093645, shape=(), dtype=float32)
epoch14g step in cur epoch 18losstf.Tensor(0.53485894, shape=(), dtype=float32)
epoch14g step in cur epoch 19losstf.Tensor(0.5361788, shape=(), dtype=float32)
epoch14g step in cur epoch 20losstf.Tensor(0.59653044, shape=(), dtype=float32)
epoch14g step in cur epoch 21losstf.Tensor(0.3111648, shape=(), dtype=float32)
epoch14g step in cur epoch 22losstf.Tensor(0.43448344, shape=(), dtype=float32)
epoch14g step in cur epoch 23losstf.Tensor(0.49959612, shape=(), dtype=float32)
epoch14g step in cur epoch 24losstf.Tensor(0.66345483, shape=(), dtype=float32)
avg loss=tf.Tensor(0.5264088, shape=(), dtype=float32)
epoch15g step in cur epoch 0losstf.Tensor(0.5353762, shape=(), dtype=float32)
epoch15g step in cur epoch 1losstf.Tensor(0.46286434, shape=(), dtype=float32)
epoch15g step in cur epoch 2losstf.Tensor(0.44186074, shape=(), dtype=float32)
epoch15g step in cur epoch 3losstf.Tensor(0.51311946, shape=(), dtype=float32)
epoch15g step in cur epoch 4losstf.Tensor(0.6369845, shape=(), dtype=float32)
epoch15g step in cur epoch 5losstf.Tensor(0.58209443, shape=(), dtype=float32)
epoch15g step in cur epoch 6losstf.Tensor(0.27971104, shape=(), dtype=float32)
epoch15g step in cur epoch 7losstf.Tensor(0.58709246, shape=(), dtype=float32)
epoch15g step in cur epoch 8losstf.Tensor(0.45034018, shape=(), dtype=float32)
epoch15g step in cur epoch 9losstf.Tensor(0.40137058, shape=(), dtype=float32)
epoch15g step in cur epoch 10losstf.Tensor(0.56926703, shape=(), dtype=float32)
epoch15g step in cur epoch 11losstf.Tensor(0.64574826, shape=(), dtype=float32)
epoch15g step in cur epoch 12losstf.Tensor(0.48304302, shape=(), dtype=float32)
epoch15g step in cur epoch 13losstf.Tensor(0.5479562, shape=(), dtype=float32)
epoch15g step in cur epoch 14losstf.Tensor(0.4613446, shape=(), dtype=float32)
epoch15g step in cur epoch 15losstf.Tensor(0.36947554, shape=(), dtype=float32)
epoch15g step in cur epoch 16losstf.Tensor(0.38718408, shape=(), dtype=float32)
epoch15g step in cur epoch 17losstf.Tensor(0.49716005, shape=(), dtype=float32)
epoch15g step in cur epoch 18losstf.Tensor(0.6309264, shape=(), dtype=float32)
epoch15g step in cur epoch 19losstf.Tensor(0.40937537, shape=(), dtype=float32)
epoch15g step in cur epoch 20losstf.Tensor(0.5110606, shape=(), dtype=float32)
epoch15g step in cur epoch 21losstf.Tensor(0.4762717, shape=(), dtype=float32)
epoch15g step in cur epoch 22losstf.Tensor(0.6277592, shape=(), dtype=float32)
epoch15g step in cur epoch 23losstf.Tensor(0.4897523, shape=(), dtype=float32)
epoch15g step in cur epoch 24losstf.Tensor(0.42055753, shape=(), dtype=float32)
avg loss=tf.Tensor(0.4967078, shape=(), dtype=float32)
epoch16g step in cur epoch 0losstf.Tensor(0.57039225, shape=(), dtype=float32)
epoch16g step in cur epoch 1losstf.Tensor(0.31193298, shape=(), dtype=float32)
epoch16g step in cur epoch 2losstf.Tensor(0.56737137, shape=(), dtype=float32)
epoch16g step in cur epoch 3losstf.Tensor(0.40986347, shape=(), dtype=float32)
epoch16g step in cur epoch 4losstf.Tensor(0.5656402, shape=(), dtype=float32)
epoch16g step in cur epoch 5losstf.Tensor(0.45735684, shape=(), dtype=float32)
epoch16g step in cur epoch 6losstf.Tensor(0.5735949, shape=(), dtype=float32)
epoch16g step in cur epoch 7losstf.Tensor(0.44468996, shape=(), dtype=float32)
epoch16g step in cur epoch 8losstf.Tensor(0.51014596, shape=(), dtype=float32)
